STOPID,STOP_NAME,CLEVERID,DIRECTION,TIMEPOINT,ROUTES_SER,ROUTES_COU,LATITUDE,LONGITUDE,MODE,SHELTER,STOP_TYPE,ON_AVWK_FY,OFF_AVWK_F,ON_AVWK__1,OFF_AVWK_1,AVGWKDY_DE
"S30580","LYSLE BLVD AT 5TH AVE",9898,"Both","N","55, 56, 59, 60, 61C, P7",6,40.352621,-79.84813,"Bus","No Shelter","Bus Stop",5.03366084388,2.06417666022,"5","2",0.04
"S30590","LYSLE BLVD OPP 5TH AVE",10995,"Both","N","55, 56, 59, 61C, P7",5,40.352849,-79.8483,"Bus","No Shelter","Bus Stop",1.20424376217,5.1068212294,"1","5",0.01
"S30600","LYSLE BLVD AT CENTER ST",9916,"Both","N","55, 56, 59, 60, 61C, P7",6,40.352525,-79.852911,"Bus","No Shelter","Bus Stop",8.20628899828,18.3681956489,"8","18",0.13
"S30610","LYSLE BLVD AT CENTER ST",9896,"Both","N","55, 56, 59, 60, 61C, P7",6,40.3522,-79.853462,"Bus","No Shelter","Bus Stop",12.5508269653,12.8395667537,"13","13",0.07
"S30640","LYSLE BLVD AT COURSIN ST FS",18174,"Both","N","55, 56, 59, 60, 61C, P7",6,40.352054,-79.856199,"Bus","PAAC","Bus Stop with PAAC Shelter",212.338475191,118.574300863,"212","119",0.97
"S30660","LYSLE BLVD AT EVANS ST",9897,"Both","00052","55, 56, 59, 60, 61C, P7",6,40.352312,-79.851199,"Bus","PAAC","Bus Stop with PAAC Shelter",202.486960013,51.1613135045,"202","51",0.75
"S30720","LYSLE BLVD AT MARKET ST FS",20158,"Both","N","55, 56, 59",3,40.351229,-79.866195,"Bus","No Shelter","Bus Stop",16.5300823567,99.2339413572,"17","99",0.25
"S30735","LYSLE BLVD OPP MCKEESPORT TRANSPORTATION CENT",9892,"Both","05009","55, 56, 59, 60, 61C, P7",6,40.351798,-79.860919,"Bus","No Shelter","Bus Stop",26.0770551633,118.484352877,"26","118",0.67
"S30740","LYSLE BLVD AT MCKEESPORT TRANSPORTATION CENT",9919,"Both","00664","55, 56, 59",3,40.352045,-79.860926,"Bus","PAAC","Bus Stop with PAAC Shelter",154.162753413,48.9012636027,"154","49",0.18
"S30760","LYSLE BLVD AT SENIOR CARE PLAZA",9894,"Both","N","55, 56, 59, 60, 61C, P7",6,40.351967,-79.858497,"Bus","PAAC","Bus Stop with PAAC Shelter",95.1017878951,47.297773801,"95","47",0.6
"S30810","LYSLE BLVD OPP COURSIN ST",9917,"Both","N","55, 56, 59, 60, 61C, P7",6,40.352407,-79.856596,"Bus","No Shelter","Bus Stop",94.1422151173,258.059695039,"94","258",1.37
"S30830","LYSLE BLVD OPP EVANS ST",9915,"Both","N","55, 56, 59, 61C, P7",5,40.35265,-79.85096,"Bus","No Shelter","Bus Stop",50.9520972401,137.291550246,"51","137",0.58
"S30840","LYSLE BLVD AT LOCUST ST FS",18492,"Both","N","55, 56, 59, 60",4,40.351611,-79.862824,"Bus","No Shelter","Bus Stop",31.9949314558,50.7601349393,"32","51",0.09
"S30845","LYSLE BLVD AT LOCUST ST FS",18195,"Both","N","55, 56, 59, 60",4,40.351825,-79.863577,"Bus","No Shelter","Bus Stop",30.0529094769,25.4786822392,"30","25",0.05
"S30890","LYSLE BLVD AT WALNUT ST FS",18493,"Both","N","55, 56, 59, 60",4,40.35143,-79.864017,"Bus","No Shelter","Bus Stop",5.10089444789,14.0820644713,"5","14",0.03
"S31090","MAIN ST AT BOTSFORD ST",11632,"Inbound","N","53, 53L",2,40.384326,-79.903678,"Bus","No Shelter","Bus Stop",6.45469069958,1.59613270764,"6","2",0.01
"S31130","MAIN ST AT CAMBRIA ST",11049,"Outbound","N","53, 53L",2,40.381659,-79.906005,"Bus","No Shelter","Bus Stop",0.682535023259,14.0851411981,"1","14",0
"S31140","MAIN ST AT CAROLINE AVE",11631,"Inbound","01105","53, 53L",2,40.382953,-79.904397,"Bus","No Shelter","Bus Stop",28.4085094641,3.18012762185,"28","3",0.12
"S31210","MAIN ST AT E EDNA ST",11640,"Inbound","N","53, 53L",2,40.393176,-79.900136,"Bus","No Shelter","Bus Stop",2.3895551221,0.145236229523,"2","0",0
"S31220","MAIN ST AT W EDNA ST",11039,"Outbound","N","53, 53L",2,40.393286,-79.900285,"Bus","No Shelter","Bus Stop",0.592826424156,8.39260066249,"1","8",0
"S31230","MAIN ST AT E JAMES ST",11638,"Inbound","N","53, 53L",2,40.391494,-79.900449,"Bus","No Shelter","Bus Stop",6.61663624189,0.96051497596,"7","1",0.01
"S31240","MAIN ST AT ELIZABETH ST",11627,"Inbound","N","53, 53L",2,40.378301,-79.908076,"Bus","No Shelter","Bus Stop",20.7183526618,0.796093926672,"21","1",0
"S31260","MAIN ST AT EMERSON AVE",11046,"Outbound","N","53, 53L",2,40.385264,-79.903402,"Bus","No Shelter","Bus Stop",0.926556498036,0.837683392775,"1","1",0
"S31280","MAIN ST AT FULTON ST",11629,"Inbound","N","53, 53L",2,40.380637,-79.906508,"Bus","No Shelter","Bus Stop",8.02163445283,0.27726465399,"8","0",0
"S31300","MAIN ST AT GRACE ST",11048,"Outbound","00841","53, 53L",2,40.383321,-79.904476,"Bus","No Shelter","Bus Stop",6.22978425613,21.1018623682,"6","21",0.16
"S31340","MAIN ST AT HOMESTEAD DUQUESNE RD",11641,"Inbound","N","53, 53L",2,40.395354,-79.899523,"Bus","No Shelter","Bus Stop",8.20788464571,1.11173068396,"8","1",0
"S31370","MAIN ST AT LEA ST",11639,"Inbound","N","53, 53L",2,40.392329,-79.900225,"Bus","No Shelter","Bus Stop",8.71741934045,0.689576988576,"9","1",0.05
"S31380","MAIN ST AT MARHAM RD",11668,"Outbound","N","53, 53L",2,40.392339,-79.900325,"Bus","No Shelter","Bus Stop",0.451091745673,4.87115076357,"0","5",0.09
"S31390","MAIN ST AT LESLIE ST",11628,"Inbound","N","53, 53L",2,40.379356,-79.907264,"Bus","No Shelter","Bus Stop",5.45751075488,0.296314970469,"5","0",0
"S31460","MAIN ST AT MARION ST",11635,"Inbound","N","53, 53L",2,40.387759,-79.901839,"Bus","No Shelter","Bus Stop",5.97854321823,1.90609116623,"6","2",0.03
"S31470","MAIN ST AT MARION ST",11043,"Outbound","N","53, 53L",2,40.388071,-79.90187,"Bus","No Shelter","Bus Stop",0.597912493897,12.4872943461,"1","12",0
"S31480","MAIN ST AT MILLER AVE",11634,"Inbound","N","53, 53L",2,40.387072,-79.90225,"Bus","No Shelter","Bus Stop",15.8869303407,2.18217927348,"16","2",0.01
"S31490","MAIN ST AT MILLER AVE",11044,"Outbound","N","53, 53L",2,40.387365,-79.90229,"Bus","No Shelter","Bus Stop",1.48488063871,17.8321137162,"1","18",0
"S31500","MAIN ST AT N LEHIGH AVE",11052,"Outbound","N","53, 53L",2,40.378535,-79.908098,"Bus","No Shelter","Bus Stop",0.662672737529,13.9449549686,"1","14",0
"S31555","MAIN ST AT E OLIVER RD",19390,"Inbound","N","53, 53L",2,40.389548,-79.900898,"Bus","No Shelter","Bus Stop",11.3376399997,0.392645415804,"11","0",0.03
"S31580","MAIN ST AT VIRGINIA AVE",11633,"Inbound","N","53, 53L",2,40.385699,-79.902959,"Bus","No Shelter","Bus Stop",31.5979819187,3.49548859727,"32","3",0.02
"S31590","MAIN ST AT VIRGINIA AVE",11045,"Outbound","N","53, 53L",2,40.38595,-79.903025,"Bus","No Shelter","Bus Stop",5.08716938456,21.6425242208,"5","22",0.03
"S31610","MAIN ST AT WEST RUN RD (BRIERLY LANE)",11053,"Outbound","N","53, 53L",2,40.377245,-79.909099,"Bus","No Shelter","Bus Stop",0.74014356988,3.9380845974,"1","4",0
"S31650","MAIN ST AT W LEHIGH AVE",11050,"Outbound","N","53, 53L",2,40.380851,-79.906607,"Bus","No Shelter","Bus Stop",0.119345797727,4.22447952946,"0","4",0
"S31660","MAIN ST AT W OLIVER RD FS",11042,"Outbound","N","53, 53L",2,40.389989,-79.900958,"Bus","No Shelter","Bus Stop",0.826668090583,25.0491944072,"1","25",0.02
"S31690","MAIN ST AT WOODLAWN AVE",11041,"Outbound","N","53, 53L",2,40.390885,-79.900677,"Bus","No Shelter","Bus Stop",0.209509863485,2.38245909531,"0","2",0
"S31700","MAIN ST OPP BOTSFORD ST",11047,"Outbound","N","53, 53L",2,40.384556,-79.903753,"Bus","No Shelter","Bus Stop",0.895990422339,4.69028054276,"1","5",0
"S31730","MAIN ST AT W JAMES ST",11040,"Outbound","N","53, 53L",2,40.39172,-79.900451,"Bus","No Shelter","Bus Stop",0.896283583726,3.58319619219,"1","4",0
"S31750","MAIN ST OPP HOMESTEAD-DUQUESNE RD",11038,"Outbound","N","53, 53L",2,40.39557,-79.899693,"Bus","No Shelter","Bus Stop",1.7597271959,7.44529611754,"2","7",0
"S31770","MAIN ST OPP LESLIE ST",11051,"Outbound","N","53, 53L",2,40.379603,-79.90727,"Bus","No Shelter","Bus Stop",0.107526869751,5.96167992211,"0","6",0
"S31790","MAIN ST OPP #4117",11630,"Inbound","N","53, 53L",2,40.381695,-79.905333,"Bus","No Shelter","Bus Stop",7.37153529554,1.17086227092,"7","1",0.02
"S32090","MAPLE DR AT SKYLINE DR",9814,"Inbound","N","Y49",1,40.364511,-79.964595,"Bus","No Shelter","Bus Stop",25.1611644338,2.84239444353,"25","3",0.01
"S32150","MAPLE ST AT ELIZA ST",11949,"Inbound","N","59",1,40.396186,-79.881012,"Bus","No Shelter","Bus Stop",0.977984941904,2.2841772391,"1","2",0
"S32220","MAPLE ST OPP KENNETT ST",11925,"Outbound","N","59",1,40.396302,-79.881156,"Bus","No Shelter","Bus Stop",0.65719462039,1.36390568997,"1","1",0
"S32700","MATHIAS ST AT QUARRY ST",9900,"Both","01015","56",1,40.352112,-79.84333,"Bus","PAAC","Bus Stop with PAAC Shelter",44.5691782785,17.6855418914,"45","18",0.28
"S32920","BLOSSOM DR AT MCANULTY RD",18874,"Outbound","N","Y45",1,40.343726,-79.99737,"Bus","No Shelter","Bus Stop",0.0109015995051,3.94345076153,"0","4",0
"S33070","MCCLEARY ST AT #914",10665,"Outbound","N","60",1,40.347395,-79.838561,"Bus","No Shelter","Bus Stop",2.80020657117,2.16190380782,"3","2",0
"S33080","MCCLEARY ST AT VERSAILLES AVE",10667,"Outbound","N","60",1,40.34521,-79.83872,"Bus","No Shelter","Bus Stop",21.9337503484,18.1183349138,"22","18",0.06
"S33110","MCCLEARY ST OPP FORD ST",10666,"Outbound","N","60",1,40.346232,-79.838628,"Bus","No Shelter","Bus Stop",2.17018874299,3.17347637767,"2","3",0.01
"S33120","MCCLEARY ST OPP IDAHO ST",10664,"Outbound","N","60",1,40.348067,-79.838559,"Bus","No Shelter","Bus Stop",6.07386443379,2.10880823218,"6","2",0.02
"S33235","MCCLURE ST AT 9TH AVE",11025,"Outbound","N","53",1,40.408105,-79.906963,"Bus","No Shelter","Bus Stop",0,0,"No Data","No Data",0
"S33262","MCKEESPORT TRANSPORTATION CENT AT BAY #2",17791,"Both","05023","61C, P7",2,40.352264,-79.860522,"Bus","No Shelter","Bus Stop",289.023647603,299.171011398,"289","299",0.75
"S33270","MCKINLEY ST AT ALICE ST",2515,"Both","N","54",1,40.410031,-79.994627,"Bus","No Shelter","Bus Stop",6.46500075635,7.06175004882,"6","7",0.02
"S33280","MCKINLEY ST AT BROWNSVILLE RD FS",2513,"Both","01330","54",1,40.408807,-79.991308,"Bus","No Shelter","Bus Stop",23.3422197121,8.96368093863,"23","9",0.04
"S33290","MCKINLEY ST AT BROWNSVILLE RD",2531,"Both","04030","54",1,40.408744,-79.991346,"Bus","No Shelter","Bus Stop",31.4197404486,18.1540381864,"31","18",0.08
"S33300","MCKINLEY ST AT GROGAN AVE",2530,"Both","N","54",1,40.409288,-79.994027,"Bus","No Shelter","Bus Stop",0,0,"No Data","No Data",0
"S33320","MCKINLEY ST OPP GROGAN AVE",2514,"Both","N","54",1,40.409233,-79.993715,"Bus","No Shelter","Bus Stop",3.01130982912,17.2200743244,"3","17",0.02
"S33650","MELLON ST AT HIGHLAND AVE",18888,"Both","N","52L, 59",2,40.362905,-79.858945,"Bus","No Shelter","Bus Stop",2.18895059957,1.85713165692,"2","2",0
"S33660","MELLON ST AT MAINE AVE",11688,"Both","N","52L, 59",2,40.364831,-79.859235,"Bus","No Shelter","Bus Stop",2.41196924713,0.21601580737,"2","0",0
"S33675","MELLON ST AT PENNSYLVANIA AVE",11691,"Both","05055","52L, 59",2,40.362199,-79.858909,"Bus","No Shelter","Bus Stop",28.6110015511,12.6300680855,"29","13",0.05
"S33680","MELLON ST AT TEXAS AVE",11772,"Both","N","52L, 59",2,40.365535,-79.859227,"Bus","No Shelter","Bus Stop",1.8266217809,7.07119945255,"2","7",0.01
"S33690","MELLON ST AT VERMONT AVE",11689,"Both","N","52L, 59",2,40.363964,-79.859102,"Bus","No Shelter","Bus Stop",3.96322806577,0.399860339617,"4","0",0
"S33710","MELLON ST OPP HIGHLAND AVE",11769,"Both","N","52L, 59",2,40.362924,-79.858845,"Bus","No Shelter","Bus Stop",0.571825147133,1.90240751642,"1","2",0
"S33720","MELLON ST OPP MAINE AVE",11771,"Both","N","52L, 59",2,40.364742,-79.85912,"Bus","No Shelter","Bus Stop",0.329389687739,1.22200119318,"0","1",0
"S33730","MELLON ST OPP VERMONT AVE",11770,"Both","N","52L, 59",2,40.363904,-79.858995,"Bus","No Shelter","Bus Stop",0.0973583183434,2.06456662662,"0","2",0
"S33880","MIDWAY DR AT #19",11110,"Both","N","59",1,40.397117,-79.882561,"Bus","No Shelter","Bus Stop",10.5642244906,17.082531786,"11","17",0
"S33900","MIDWAY DR AT #1F",11115,"Both","N","59",1,40.398107,-79.884553,"Bus","No Shelter","Bus Stop",0,0,"No Data","No Data",0
"S33960","MIDWAY DR AT #4A",11114,"Both","N","59",1,40.397663,-79.883239,"Bus","No Shelter","Bus Stop",0,0,"No Data","No Data",0.03
"S34000","MIDWAY DR AT #24",11111,"Both","01096","59",1,40.397601,-79.88077,"Bus","No Shelter","Bus Stop",64.6703732024,54.1289545017,"65","54",0.05
"S34010","MIDWAY DR AT WHITAKER ST FS",11109,"Both","N","59",1,40.397968,-79.884488,"Bus","No Shelter","Bus Stop",17.3746814993,28.2540635277,"17","28",0.06
"S34060","MIFFLIN RD OPP #1236",18484,"Inbound","N","56",1,40.371109,-79.914943,"Bus","No Shelter","Bus Stop",1.47469505385,0.164256956824,"1","0",0
"S34070","MIFFLIN RD AT GLENHURST RD",12154,"Inbound","N","56",1,40.372056,-79.916845,"Bus","No Shelter","Bus Stop",3.70409988762,0.127400882752,"4","0",0
"S34080","MIFFLIN RD AT HAYS SCHOOL",10159,"Outbound","N","56",1,40.382797,-79.929768,"Bus","No Shelter","Bus Stop",1.95985019918,7.37332365169,"2","7",0.2
"S34110","MIFFLIN RD AT INTERBORO AVE FS",12152,"Inbound","20125","56",1,40.369954,-79.913397,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",41.876597973,3.59447355816,"42","4",0.15
"S34150","MIFFLIN RD AT MCBRIDE AVE NS",18442,"Inbound","N","53, 53L, 56",3,40.369223,-79.910306,"Bus","No Shelter","Bus Stop",4.51413478756,1.06977467182,"5","1",0
"S34160","MIFFLIN RD AT MOHRBACH ST FS",12041,"Outbound","N","53, 53L, 56",3,40.366802,-79.909993,"Bus","No Shelter","Bus Stop",0.379850546475,5.84777960294,"0","6",0.02
"S34170","MIFFLIN RD AT MOHRBACH ST FS",12033,"Inbound","N","53, 53L, 56",3,40.366872,-79.909826,"Bus","No Shelter","Bus Stop",5.70726667957,0.408123296735,"6","0",0.01
"S34180","MIFFLIN RD AT LEBANON RD FS",18449,"Outbound","N","56",1,40.379455,-79.925387,"Bus","No Shelter","Bus Stop",1.10879427791,2.6547192681,"1","3",0
"S34190","BUTTERMILK HOLLOW RD AT NAUGLE ST",12032,"Inbound","N","53, 53L, 56",3,40.364642,-79.908137,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",12.3926471424,2.70132257456,"12","3",0.05
"S34220","MIFFLIN RD AT #5419",12034,"Inbound","N","53, 53L, 56",3,40.368192,-79.910328,"Bus","No Shelter","Bus Stop",1.94270918415,0.0911359903472,"2","0",0
"S34270","MIFFLIN RD AT SLATE ST",10120,"Inbound","N","56",1,40.381336,-79.927583,"Bus","No Shelter","Bus Stop",3.97927090887,1.13934125294,"4","1",0.55
"S34280","MIFFLIN RD AT #669",10160,"Outbound","N","56",1,40.3814,-79.927994,"Bus","No Shelter","Bus Stop",0.78519157984,3.00135294791,"1","3",0.3
"S34290","BUTTERMILK HOLLOW RD AT THOMPSON RUN RD FS",12031,"Inbound","N","53, 53L, 56",3,40.360878,-79.907602,"Bus","No Shelter","Bus Stop",17.4266882713,3.69011851683,"17","4",0.1
"S34300","MIFFLIN RD AT #1236",12187,"Outbound","N","56",1,40.371055,-79.915153,"Bus","No Shelter","Bus Stop",0.0975046678406,1.36633289397,"0","1",0.02
"S34305","MIFFLIN RD OPP GLENHURST RD",12186,"Outbound","N","56",1,40.372022,-79.91709,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",0.176732145412,3.4904112592,"0","3",0
"S34310","MIFFLIN RD AT #605",12284,"Inbound","N","56",1,40.382999,-79.929832,"Bus","No Shelter","Bus Stop",7.1746176795,3.24709808195,"7","3",0.07
"S34320","MIFFLIN RD OPP INTERBORO AVE",18490,"Outbound","20009","56",1,40.369692,-79.913094,"Bus","No Shelter","Bus Stop",3.34274634658,44.5210432689,"3","45",0.15
"S34330","MIFFLIN RD OPP LEBANON RD FS",18485,"Inbound","N","56",1,40.37973,-79.925522,"Bus","No Shelter","Bus Stop",1.17137424783,0.32939476705,"1","0",0
"S34340","MIFFLIN RD OPP MCBRIDE AVE",12039,"Outbound","N","53, 53L, 56",3,40.369331,-79.910865,"Bus","No Shelter","Bus Stop",0.887866709448,4.41331872686,"1","4",0
"S34360","BUTTERMILK HOLLOW RD OPP NAUGLE ST",12042,"Outbound","N","53, 53L, 56",3,40.364836,-79.908478,"Bus","No Shelter","Bus Stop",2.96378795118,8.69699194187,"3","9",0.08
"S34400","MIFFLIN RD OPP #5419",12040,"Outbound","N","53, 53L, 56",3,40.368218,-79.910484,"Bus","No Shelter","Bus Stop",0.0815001135871,3.4470671247,"0","3",0
"S34965","8TH AVE OPP HILLTOP ST",10899,"Inbound","N","61C",1,40.40786,-79.89185,"Bus","No Shelter","Bus Stop",0.482112860871,0.19460295476,"0","0",0
"S34990","MONONGAHELA BLVD AT #1224",20850,"Outbound","N","59, 61C",2,40.405869,-79.886507,"Bus","No Shelter","Bus Stop",9.12124342761,5.49163514591,"9","5",0
"S35020","8TH AVE AT HILLTOP ST",10972,"Outbound","N","61C",1,40.407778,-79.892243,"Bus","No Shelter","Bus Stop",0.130721577758,0.799820954707,"0","1",0
"S35050","MONONGAHELA BLVD OPP #1224",20849,"Inbound","N","59, 61C",2,40.405966,-79.886376,"Bus","No Shelter","Bus Stop",3.16226060265,6.26819052115,"3","6",0.01
"S35200","MOUNTAIN AVE AT FISHER ST",11615,"Outbound","12006","44",1,40.411542,-79.977342,"Bus","No Shelter","Bus Stop",0.388836539381,20.728511545,"0","21",0
"S35210","ST JOSEPH ST OPP ORMSBY ST",20402,"Inbound","N","44",1,40.412577,-79.977212,"Bus","No Shelter","Bus Stop",5.77211986391,0.297148363627,"6","0",0
"S35226","MOUNTAINVIEW DR AT GREASE MONKEY",9616,"Both","N","51, 53, 53L, 55, 59, Y47, Y49",7,40.344484,-79.939663,"Bus","No Shelter","Bus Stop",50.9729491702,16.8884755031,"51","17",0.01
"S35229","MOUNTAINVIEW DR OPP GREASE MONKEY",9447,"Both","N","53, 53L, 55, 59, Y47, Y49",6,40.344659,-79.939749,"Bus","Lamar","Bus Stop with Non-PAAC Shelter",14.9832880869,55.2440815606,"15","55",0.01
"S35231","MOUNTAINVIEW DR AT HOME DEPOT",9611,"Outbound","N","55, 59",2,40.342225,-79.953783,"Bus","No Shelter","Bus Stop",10.4154035195,3.01480875021,"10","3",0.03
"S35233","MOUNTAINVIEW DR AT CENTURY DR FS",15876,"Inbound","N","55, 59",2,40.346734,-79.95148,"Bus","No Shelter","Bus Stop",2.0343896197,3.02323199071,"2","3",0.01
"S35234","MOUNTAINVIEW DR OPP HOME DEPOT",9451,"Inbound","N","55, 59",2,40.342247,-79.954051,"Bus","No Shelter","Bus Stop",2.17049688319,11.7655349793,"2","12",0.02
"S35250","ARLINGTON AVE AT FREELAND ST",4774,"Inbound","N","48",1,40.419275,-79.989532,"Bus","No Shelter","Bus Stop",7.68331891584,9.86773641368,"8","10",0
"S35280","ARLINGTON AVE OPP KNOX AVE",18632,"Both","N","48, 51L",2,40.420207,-79.990669,"Bus","No Shelter","Bus Stop",12.3112731249,16.057056767,"12","16",0.13
"S35460","ARLINGTON AVE AT E CARSON ST",6998,"Inbound","N","43",1,40.430674,-80.001154,"Bus","No Shelter","Bus Stop",0.004,0.0879470496823,"0","0",0
"S35470","ARLINGTON AVE AT NEWTON ST",6995,"Inbound","N","43",1,40.42648,-79.993255,"Bus","No Shelter","Bus Stop",1.8448241747,0.132327874652,"2","0",0
"S35490","ARLINGTON AVE OPP ROANOKE ST",19305,"Inbound","N","43",1,40.426004,-79.991462,"Bus","No Shelter","Bus Stop",3.00987500225,0.214252524104,"3","0",0
"S35500","ARLINGTON AVE AT #916",7027,"Outbound","N","43",1,40.427198,-79.994443,"Bus","No Shelter","Bus Stop",1.18798566551,7.47627002457,"1","7",0
"S35510","ARLINGTON AVE AT #1047",6993,"Inbound","N","43",1,40.423415,-79.989065,"Bus","No Shelter","Bus Stop",2.12695991837,0.1507612387,"2","0",0
"S35520","ARLINGTON AVE OPP #1047 FS",19309,"Outbound","N","43",1,40.423499,-79.989192,"Bus","No Shelter","Bus Stop",0.0305641745642,0.128770274335,"0","0",0
"S35540","ARLINGTON AVE OPP SYCAMORE ST",19306,"Inbound","N","43",1,40.430243,-80.000366,"Bus","No Shelter","Bus Stop",0,0.0103924820343,"0","0",0
"S35590","ARLINGTON AVE AT WARRINGTON AVE",7029,"Outbound","N","43",1,40.422028,-79.992058,"Bus","No Shelter","Bus Stop",1.62458530082,23.7923565749,"2","24",0.03
"S35600","ARLINGTON AVE AT WILLIAM ST FS",19314,"Outbound","N","43",1,40.427811,-79.996386,"Bus","No Shelter","Bus Stop",0.161022467614,0.31688736705,"0","0",0
"S35610","ARLINGTON AVE OPP WILLIAM ST NS",6996,"Inbound","N","43",1,40.428334,-79.996888,"Bus","City of Pittsburgh","Bus Stop with Non-PAAC Shelter",0.515227363564,0.112726151753,"1","0",0
"S35900","BLOSSOM DR AT NORMA DR",18859,"Outbound","N","Y45",1,40.343507,-80.002336,"Bus","No Shelter","Bus Stop",0.0392242662831,5.38322739952,"0","5",0
"S35905","BLOSSOM DR AT NORMA DR",18856,"Inbound","N","Y45",1,40.344051,-80.001875,"Bus","No Shelter","Bus Stop",3.28209473509,0.0178354978355,"3","0",0
"S35980","BLOSSOM DR AT GARDENVILLE RD",18857,"Inbound","N","Y45",1,40.342711,-80.005265,"Bus","No Shelter","Bus Stop",1.50562383808,0.00454545454545,"2","0",0
"S37602","OLYMPIA SHOPPING CTR DR AT SAVE-A-LOT",16370,"Both","00656","60",1,40.321807,-79.835612,"Bus","No Shelter","Bus Stop",80.9946274895,77.7139900032,"81","78",0.1
"S37740","OTTILLA ST AT ST JOSEPH ST",11611,"Outbound","N","44",1,40.413516,-79.981875,"Bus","No Shelter","Bus Stop",0.873837311237,35.0088731528,"1","35",0.04
"S38350","PENN AVE AT #197",11608,"Outbound","N","44",1,40.413998,-79.983423,"Bus","No Shelter","Bus Stop",0.33997415888,4.23334868283,"0","4",0
"S38370","PENN AVE AT SCHOOL WAY FS",11607,"Outbound","05061","44",1,40.4139,-79.987228,"Bus","No Shelter","Bus Stop",10.0003631496,9.34959081361,"10","9",0
"S38460","PENNSYLVANIA AVE AT CARNEGIE ST",11979,"Inbound","N","59",1,40.362202,-79.85607,"Bus","No Shelter","Bus Stop",0.410521973141,1.68742100486,"0","2",0.01
"S38470","PENNSYLVANIA AVE AT CARNEGIE ST",12006,"Outbound","N","59",1,40.362074,-79.856404,"Bus","No Shelter","Bus Stop",2.42877212822,0.414071841548,"2","0",0
"S38490","PENNSYLVANIA AVE AT CONLIN ST",11695,"Inbound","N","52L",1,40.361833,-79.867899,"Bus","No Shelter","Bus Stop",0.569468903249,0.025935453931,"1","0",0
"S38530","PENNSYLVANIA AVE AT MELLON ST",11980,"Inbound","01083","59",1,40.362134,-79.858578,"Bus","No Shelter","Bus Stop",11.9842985429,19.2567594354,"12","19",0.01
"S38540","PENNSYLVANIA AVE AT MELLON ST",11768,"Outbound","20126","52L",1,40.362044,-79.858885,"Bus","No Shelter","Bus Stop",0.431884401982,9.17367842971,"0","9",0.02
"S38670","PENNSYLVANIA AVE AT TAFT AVE",11692,"Inbound","N","52L",1,40.362117,-79.861377,"Bus","No Shelter","Bus Stop",8.81396596359,0.709318393736,"9","1",0
"S38680","PENNSYLVANIA AVE AT TAFT AVE",11767,"Outbound","N","52L",1,40.362033,-79.861697,"Bus","No Shelter","Bus Stop",0.0639173736286,8.19316696938,"0","8",0
"S38690","PENNSYLVANIA AVE AT VERMONT AVE",11694,"Inbound","N","52L",1,40.362119,-79.866549,"Bus","No Shelter","Bus Stop",1.52956870459,0.011772307481,"2","0",0
"S38700","PENNSYLVANIA AVE AT VERMONT AVE",11765,"Outbound","N","52L",1,40.362043,-79.866977,"Bus","No Shelter","Bus Stop",0.0112010796221,1.0315199773,"0","1",0
